step,lr,train_loss,train_acc,test_loss,test_acc
97,0.00029099999999999997,2.0109723138809206,0.26671875,1.9755671997070312,0.293
194,0.0005819999999999999,1.8007129073143004,0.355,1.7618664972305298,0.3677
291,0.000873,1.777425892353058,0.3540625,1.7519897064208985,0.371
388,0.0011639999999999999,1.6573981595039369,0.391875,1.5977314399719238,0.4156
485,0.0014550000000000001,1.5723270177841187,0.4334375,1.5086001401901246,0.4565
582,0.001746,1.5730820989608765,0.42546875,1.527859641647339,0.4518
679,0.0020369999999999997,1.5105602931976319,0.45578125,1.4586001169204712,0.4755
776,0.0023279999999999998,1.500445716381073,0.45546875,1.4807708486557007,0.4709
873,0.0026190000000000002,1.455679886341095,0.47484375,1.398204790878296,0.493
970,0.0029100000000000003,1.43056494474411,0.476875,1.3797799493789673,0.5008
1067,0.0029995804094496126,1.3718909239768982,0.51078125,1.3553556354522704,0.5138
1164,0.0029974413565000656,1.3052388763427734,0.52390625,1.283405821609497,0.5382
1261,0.0029934928544634418,1.3406174635887147,0.5165625,1.3090722644805908,0.53
1358,0.0029877396745539024,1.3322080779075622,0.51671875,1.2870686813354493,0.5402
1455,0.0029801887686871868,1.2343605661392212,0.5615625,1.2207133953094482,0.5688
1552,0.0029708492610801924,1.2308693432807922,0.548125,1.20115296459198,0.5715
1649,0.0029597324372256286,1.15581356048584,0.590625,1.1438492240905762,0.595
1746,0.002946851730255076,1.1285193181037902,0.59765625,1.1424920803070069,0.5931
1843,0.002932222704706917,1.1534390795230864,0.5940625,1.1427277389526367,0.5914
1940,0.0029158630377187625,1.1525257563591003,0.59578125,1.1391643337249755,0.5967
2037,0.002897792497667095,1.0982113671302796,0.61265625,1.0897929092407226,0.6126
2134,0.002878032920279944,1.1202955496311189,0.59515625,1.1043347648620605,0.6098
2231,0.00285660818225145,1.0734531021118163,0.61609375,1.0715762762069703,0.6212
2328,0.002833544172390213,1.0156558954715729,0.638125,1.0440790859222413,0.6308
2425,0.002808868760336274,0.9931450927257538,0.646875,1.0056912925720214,0.6429
2522,0.0027826117628845398,1.0104573357105255,0.6471875,1.0438227424621582,0.6319
