step,lr,train_loss,train_acc,test_loss,test_acc
5723,0.0013182098077938955,0.5663231295347214,0.7959375,0.7789274196147918,0.7374
5820,0.0012665695837971165,0.5677341103553772,0.801875,0.7633249166488647,0.7356
5917,0.001215211427910491,0.5570011430978775,0.7990625,0.7651806330680847,0.7391
6014,0.0011641973993044038,0.5551488316059112,0.80234375,0.7797359115600586,0.7359
6111,0.0011135891413194018,0.5441073840856552,0.80625,0.7697874816894531,0.74
6208,0.001063447806978816,0.5834483683109284,0.79328125,0.7792903748512268,0.7355
6305,0.0010138339850938565,0.529063173532486,0.81296875,0.7737613003730774,0.7427
6402,0.0009648076270504835,0.530814762711525,0.80890625,0.7616584376335144,0.7425
6499,0.0009164279743665156,0.5256720334291458,0.81234375,0.7581474110603332,0.7417
6596,0.000868753487106517,0.5364073079824447,0.810625,0.7592995691299439,0.7429
6693,0.0008218417732409604,0.505946090221405,0.820625,0.7606063987731934,0.7435
6790,0.0007757495190350274,0.4906795847415924,0.82171875,0.7533648158073425,0.7447
6887,0.0007305324205511582,0.49436886727809903,0.8334375,0.7489398100852966,0.7474
6984,0.00068624511634813,0.4902508985996246,0.8240625,0.749444870185852,0.747
7081,0.0006429411214579753,0.4854377555847168,0.8271875,0.7688705150604248,0.7433
7178,0.0006006727627205265,0.5051156908273697,0.81984375,0.7463546670913697,0.7481
7275,0.0005594911155537283,0.465786070227623,0.83125,0.7510816688537598,0.7489
7372,0.0005194459422361142,0.49627593755722044,0.8234375,0.7532773275375366,0.7484
7469,0.00048058563177603194,0.4681822681427002,0.8309375,0.7378543472290039,0.7523
7566,0.0004429571414402765,0.4677278518676758,0.83734375,0.7490987623214722,0.7505
7663,0.0004066059400127772,0.45523237109184267,0.83703125,0.7493088794708251,0.7503
7760,0.00037157595285191425,0.45266230702400206,0.84078125,0.7484030502319335,0.7543
7857,0.0003379095088128469,0.44588602006435396,0.84078125,0.7420928485870362,0.752
7954,0.0003056472890989933,0.43595210552215574,0.84703125,0.7474870196342468,0.751
8051,0.00027482827810447073,0.4417024052143097,0.845,0.7423209831237793,0.7538
8148,0.00024548971630688836,0.4390571296215057,0.84046875,0.7479976050376892,0.7512
8245,0.0002176670552674247,0.44601553559303286,0.84125,0.7429081115722657,0.7531
8342,0.00019139391479255796,0.4519034242630005,0.84171875,0.7408869525909424,0.7539
8439,0.00016670204230921805,0.42193391025066374,0.85171875,0.7420851212501526,0.7578
8536,0.00014362127450244654,0.42057669937610626,0.8534375,0.7372517010688782,0.7557
8633,0.00012217950126192523,0.4181186908483505,0.8575,0.7390322383880615,0.7562
8730,0.00010240263198093125,0.4453836095333099,0.84125,0.7370035996437073,0.756
8827,8.431456424844913e-05,0.4338021743297577,0.8440625,0.7395988748550415,0.7549
8924,6.793715497226604e-05,0.42321171045303346,0.850625,0.7369415018081665,0.7573
9021,5.329019396794593e-05,0.4386941248178482,0.8459375,0.7398438484191895,0.7562
9118,4.039138004559745e-05,0.40699209332466124,0.8596875,0.7399872359275818,0.7555
9215,2.925629962332993e-05,0.40413505136966704,0.85375,0.7394651567459106,0.7564
9312,1.9898407893239545e-05,0.43348984599113466,0.8465625,0.739690762424469,0.7569
9409,1.2329012562686092e-05,0.43424246430397034,0.8446875,0.738821838760376,0.7574
9506,6.5572601905058986e-06,0.4283249759674072,0.84578125,0.7388479428291321,0.7568
9603,2.5901251346696074e-06,0.4295851993560791,0.84890625,0.7391204281806946,0.7569
9700,4.324011247438531e-07,0.40868458449840545,0.85046875,0.7390215292930603,0.7568
9766,9.632922609581485e-11,0.40901704609394074,0.8515625,0.7390188564300537,0.7569
