step,lr,train_loss,train_acc,test_loss,test_acc
97,0.00029099999999999997,1.9590508604049683,0.26984375,1.9311283203125,0.2848
194,0.0005819999999999999,1.8333449816703797,0.336875,1.8066480449676514,0.3466
291,0.000873,1.7005611276626587,0.38984375,1.684162428855896,0.3977
388,0.0011639999999999999,1.6852505898475647,0.3925,1.6347500915527344,0.4133
485,0.0014550000000000001,1.624228355884552,0.41625,1.5845012794494628,0.422
582,0.001746,1.572148585319519,0.42734375,1.5460134212493897,0.4465
679,0.0020369999999999997,1.5432706570625305,0.43515625,1.4920047340393066,0.4564
776,0.0023279999999999998,1.4602246022224425,0.47546875,1.4256088512420655,0.4883
873,0.0026190000000000002,1.4641388845443726,0.47578125,1.4096444068908691,0.4858
970,0.0029100000000000003,1.3972818350791931,0.49390625,1.347207691192627,0.5149
1067,0.0029995804094496126,1.38232195854187,0.505,1.3515429256439209,0.5131
1164,0.0029974413565000656,1.3291067051887513,0.526875,1.2862504776000976,0.5498
1261,0.0029934928544634418,1.3142514419555664,0.53546875,1.2843520503997803,0.5465
1358,0.0029877396745539024,1.2806537389755248,0.53828125,1.2632598609924317,0.5439
1455,0.0029801887686871868,1.3302568626403808,0.5290625,1.2924090370178223,0.5442
1552,0.0029708492610801924,1.2806755328178405,0.53984375,1.2365615634918212,0.5593
1649,0.0029597324372256286,1.1863011288642884,0.57984375,1.1779633880615235,0.5833
1746,0.002946851730255076,1.1909783697128296,0.58171875,1.1629260808944701,0.5843
1843,0.002932222704706917,1.1724670600891114,0.5865625,1.1571583517074584,0.5991
1940,0.0029158630377187625,1.150210953950882,0.5890625,1.131700514602661,0.6046
2037,0.002897792497667095,1.144618136882782,0.588125,1.1250956142425537,0.6042
2134,0.002878032920279944,1.1436845684051513,0.588125,1.1238110679626465,0.6064
2231,0.00285660818225145,1.0954538905620574,0.6146875,1.1006136066436767,0.6091
2328,0.002833544172390213,1.0750229263305664,0.61640625,1.0941242147445678,0.6172
2425,0.002808868760336274,1.0591187739372254,0.62328125,1.0580110580444335,0.6281
2522,0.0027826117628845398,1.0670040893554686,0.6184375,1.0847572220802306,0.6195
2619,0.002754804907955349,1.0784888780117035,0.61765625,1.0765981746673583,0.6216
2716,0.002725481796255698,1.0463776862621308,0.63296875,1.0314174978256225,0.639
2813,0.0026946778606774776,1.0145960688591003,0.63859375,1.0617293115615845,0.622
2910,0.0026624303234817582,1.017201908826828,0.63484375,1.046932461833954,0.6287
3007,0.00262877815132088,1.054931446313858,0.6221875,1.0567056933403016,0.6268
3104,0.002593762008152687,0.9848983120918274,0.6534375,1.0387141499519348,0.6389
3201,0.0025574242061038046,1.0151091372966767,0.646875,1.0226983533859253,0.6403
3298,0.0025198086543413312,0.9686023306846618,0.65578125,1.0195099119186402,0.6417
3395,0.002480960806014734,0.9632761979103088,0.655625,1.0062286566734313,0.645
