step,lr,train_loss,train_acc,test_loss,test_acc
5529,0.001422086594638184,0.785266410112381,0.72765625,0.894932347202301,0.6869
5626,0.0013700696998904633,0.7834791123867035,0.72578125,0.876994365978241,0.6939
5723,0.0013182098077938955,0.7788273251056671,0.72484375,0.8765775089263916,0.6978
5820,0.0012665695837971165,0.8050613737106324,0.71484375,0.8823548377990723,0.6941
5917,0.001215211427910491,0.77664067029953,0.72640625,0.8724325765609742,0.6995
6014,0.0011641973993044038,0.752056416273117,0.7390625,0.8670373254776002,0.6993
6111,0.0011135891413194018,0.7705963766574859,0.73,0.8847475827217102,0.6964
6208,0.001063447806978816,0.7682636272907257,0.723125,0.8625749151229858,0.6991
6305,0.0010138339850938565,0.7433733665943145,0.7375,0.8792116498947143,0.697
6402,0.0009648076270504835,0.7346882939338684,0.7415625,0.8597228211402893,0.7033
6499,0.0009164279743665156,0.7324653077125549,0.74625,0.8470201106071472,0.7061
6596,0.000868753487106517,0.7493048357963562,0.7415625,0.8520123151779175,0.706
6693,0.0008218417732409604,0.7320139133930206,0.7453125,0.8434668925285339,0.7064
6790,0.0007757495190350274,0.7396212005615235,0.74109375,0.8608645244598389,0.7062
6887,0.0007305324205511582,0.708440033197403,0.7503125,0.8446933267593384,0.7088
6984,0.00068624511634813,0.7055787551403045,0.75109375,0.8409604825019836,0.707
7081,0.0006429411214579753,0.7004371237754822,0.75390625,0.8374027110099792,0.7126
7178,0.0006006727627205265,0.7012880539894104,0.74484375,0.840231397819519,0.7081
7275,0.0005594911155537283,0.679254583120346,0.7565625,0.8395012206077576,0.7117
7372,0.0005194459422361142,0.714251424074173,0.7490625,0.8258164238929748,0.7163
7469,0.00048058563177603194,0.6855812847614289,0.75734375,0.8342795854568481,0.7122
7566,0.0004429571414402765,0.6941965556144715,0.75953125,0.8312275101661682,0.7161
7663,0.0004066059400127772,0.673017338514328,0.7571875,0.8254949944496155,0.7144
7760,0.00037157595285191425,0.6765856641530991,0.760625,0.8207602780342103,0.7159
7857,0.0003379095088128469,0.6856837511062622,0.760625,0.82902115650177,0.7178
7954,0.0003056472890989933,0.6603881132602691,0.7690625,0.8244157285690308,0.7178
8051,0.00027482827810447073,0.6884802663326264,0.75265625,0.8212188934326172,0.7185
8148,0.00024548971630688836,0.6642664730548858,0.7690625,0.8234240774154663,0.7176
8245,0.0002176670552674247,0.6593907046318054,0.76703125,0.8222441370010376,0.7151
8342,0.00019139391479255796,0.6475969022512436,0.7690625,0.8225878316879273,0.7179
8439,0.00016670204230921805,0.6459810882806778,0.77046875,0.8190330426216126,0.7188
8536,0.00014362127450244654,0.6398498517274857,0.7721875,0.8228866552352905,0.717
8633,0.00012217950126192523,0.6601687997579575,0.769375,0.8209427843093872,0.7182
8730,0.00010240263198093125,0.6585522317886352,0.765,0.8172163866043091,0.7203
8827,8.431456424844913e-05,0.6745093488693237,0.7690625,0.8175215940475464,0.7187
8924,6.793715497226604e-05,0.6352220696210861,0.77671875,0.8164130717277527,0.7182
9021,5.329019396794593e-05,0.6421186399459838,0.77515625,0.8185768597602844,0.719
9118,4.039138004559745e-05,0.6463266801834107,0.7728125,0.8205247550010681,0.7176
9215,2.925629962332993e-05,0.6187465900182724,0.7875,0.817129408454895,0.719
9312,1.9898407893239545e-05,0.6571894705295562,0.766875,0.8178939457893372,0.7194
9409,1.2329012562686092e-05,0.6351204550266266,0.7740625,0.8183146953582764,0.7189
9506,6.5572601905058986e-06,0.6437851458787918,0.7715625,0.8176779435157776,0.7197
9603,2.5901251346696074e-06,0.617533158659935,0.78375,0.8177577241897583,0.72
9700,4.324011247438531e-07,0.6398212170600891,0.77546875,0.8177609320640564,0.7201
9766,9.632922609581485e-11,0.6395035076141358,0.77109375,0.8177401921272278,0.7201
