step,lr,train_loss,train_acc,test_loss,test_acc
97,0.00029099999999999997,1.9101521110534667,0.30546875,1.8784501043319701,0.3254
194,0.0005819999999999999,1.728535304069519,0.37453125,1.6868544368743896,0.4006
291,0.000873,1.6977426719665527,0.37921875,1.6485823753356934,0.4086
388,0.0011639999999999999,1.6303881311416626,0.41234375,1.5812233444213868,0.4275
485,0.0014550000000000001,1.6091193819046021,0.4234375,1.558262899017334,0.451
582,0.001746,1.5681572771072387,0.42578125,1.5152123363494874,0.4513
679,0.0020369999999999997,1.4828795719146728,0.46296875,1.4375230195999145,0.4793
776,0.0023279999999999998,1.430510127544403,0.48953125,1.4092631769180297,0.4922
873,0.0026190000000000002,1.3955156135559081,0.48953125,1.3703221954345703,0.5031
970,0.0029100000000000003,1.3954599213600158,0.50671875,1.390050119781494,0.5073
1067,0.0029995804094496126,1.3280736780166627,0.52078125,1.2809465669631959,0.5375
1164,0.0029974413565000656,1.2832867431640624,0.5346875,1.270267826461792,0.5389
1261,0.0029934928544634418,1.246280508041382,0.54484375,1.2163788520812988,0.5659
1358,0.0029877396745539024,1.2008270466327666,0.57625,1.1783557117462158,0.5796
1455,0.0029801887686871868,1.251964361667633,0.55046875,1.2540143238067627,0.5517
1552,0.0029708492610801924,1.1867129039764404,0.58390625,1.1639900537490844,0.5842
1649,0.0029597324372256286,1.1383599519729615,0.595,1.1367512069702148,0.5948
1746,0.002946851730255076,1.1075882387161256,0.60234375,1.0961177940368652,0.6107
1843,0.002932222704706917,1.0867877459526063,0.61390625,1.1001873807907105,0.6113
1940,0.0029158630377187625,1.0815555572509765,0.6196875,1.0890003997802735,0.6105
2037,0.002897792497667095,1.0837381029129027,0.615,1.1054731582641601,0.6004
2134,0.002878032920279944,1.054498107433319,0.625625,1.0734162908554077,0.6208
2231,0.00285660818225145,1.0404444825649262,0.63484375,1.0528453819274903,0.6299
2328,0.002833544172390213,1.0113088858127595,0.64703125,1.0128149745941162,0.6449
2425,0.002808868760336274,0.9898627114295959,0.65015625,1.0248246297836303,0.6353
2522,0.0027826117628845398,0.9739802372455597,0.6509375,1.0245911390304565,0.6355
2619,0.002754804907955349,0.9518282413482666,0.66578125,0.9716478746414184,0.6586
2716,0.002725481796255698,0.9649759411811829,0.658125,1.0021750664710998,0.649
2813,0.0026946778606774776,0.9759472334384918,0.65765625,1.0094675930023194,0.6444
2910,0.0026624303234817582,0.9283160078525543,0.66328125,1.0091244905471801,0.6445
3007,0.00262877815132088,0.9385173535346985,0.6665625,0.9755981420516968,0.655
3104,0.002593762008152687,0.9371157109737396,0.6646875,0.9741746616363526,0.6524
3201,0.0025574242061038046,0.9052836978435517,0.681875,0.9559531909942627,0.6661
3298,0.0025198086543413312,0.8832196140289307,0.69171875,0.9341949929237365,0.672
3395,0.002480960806014734,0.9199525845050812,0.67203125,0.931574938583374,0.6734
3492,0.0024409276033320573,0.8769705867767335,0.68484375,0.9297690032958984,0.6769
3589,0.0023997574208368066,0.8798503136634827,0.68515625,0.9531618527412414,0.6664
3686,0.002357500006954058,0.8750310575962067,0.685,0.920130219745636,0.6761
3783,0.002314206423876426,0.8652077376842499,0.7,0.9366416223526001,0.6741
3880,0.0022699289858625175,0.8525083458423615,0.7025,0.9111943004608154,0.681
3977,0.002224721196022453,0.8209702253341675,0.7103125,0.9068322942733764,0.6816
4074,0.0021786376816668096,0.8381008911132812,0.70578125,0.9085630965232849,0.6872
4171,0.0021317341282971396,0.797148689031601,0.71625,0.870287257194519,0.6957
4268,0.0020840672123178016,0.7914487993717194,0.7178125,0.90180667552948,0.6869
4365,0.002035694532550431,0.7754341864585876,0.7234375,0.8734530094146729,0.6878
4462,0.001986674540633795,0.7515543603897095,0.73171875,0.8551077363967895,0.7019
4559,0.0019370664703931356,0.7492612183094025,0.73578125,0.8631283750534058,0.698
4656,0.0018869302662643534,0.7775800824165344,0.72640625,0.8609168409347534,0.6979
4753,0.0018363265108595126,0.7668407309055328,0.72234375,0.8696095821380615,0.6999
4850,0.001785316351761203,0.7373646140098572,0.73703125,0.8515391372680664,0.7039
4947,0.0017339614276342128,0.7228253722190857,0.73484375,0.8455646739959717,0.7057
5044,0.0016823237937437935,0.7278535187244415,0.7371875,0.8499272148132324,0.7085
5141,0.001630465846970529,0.7031534707546234,0.74859375,0.8563927112579346,0.7086
5238,0.0015784502504124032,0.74031787276268,0.73984375,0.8496775467872619,0.7084
5335,0.0015263398576651822,0.6881846439838409,0.756875,0.8207089822769165,0.7157
5432,0.0014741976368726093,0.724756509065628,0.74796875,0.8425322483062744,0.7096
5529,0.001422086594638184,0.6754849225282669,0.76578125,0.8213991621971131,0.7175
5626,0.0013700696998904633,0.6915554988384247,0.7540625,0.8190386821746826,0.7169
5723,0.0013182098077938955,0.6758343327045441,0.7584375,0.8099279990196228,0.7241
5820,0.0012665695837971165,0.7009448194503785,0.75203125,0.8267780609130859,0.7174
5917,0.001215211427910491,0.6645942801237106,0.75578125,0.8156112610816956,0.7186
6014,0.0011641973993044038,0.6656650328636169,0.7653125,0.8184950434684753,0.7188
6111,0.0011135891413194018,0.634407445192337,0.774375,0.8001349756240844,0.7288
6208,0.001063447806978816,0.6527144646644593,0.76953125,0.8004523061752319,0.7257
6305,0.0010138339850938565,0.6502675867080688,0.770625,0.8140397967338562,0.7229
6402,0.0009648076270504835,0.6540184485912323,0.76796875,0.7944055061340332,0.7283
6499,0.0009164279743665156,0.6089981067180633,0.79265625,0.7849742008209228,0.7288
6596,0.000868753487106517,0.6254977828264237,0.7784375,0.7868586277008056,0.7284
6693,0.0008218417732409604,0.6097964125871659,0.7834375,0.7980316950798034,0.7299
6790,0.0007757495190350274,0.6127625244855881,0.78328125,0.8024183326721192,0.7247
6887,0.0007305324205511582,0.6062537914514542,0.78609375,0.7902732180595398,0.7276
6984,0.00068624511634813,0.6030325996875763,0.78875,0.8159033798217773,0.7241
7081,0.0006429411214579753,0.6093130505084992,0.7846875,0.7895058963775635,0.7325
7178,0.0006006727627205265,0.5746785575151443,0.79515625,0.7802749620437622,0.7335
7275,0.0005594911155537283,0.5821192663908005,0.79484375,0.7863850305557251,0.7302
7372,0.0005194459422361142,0.566464084982872,0.80234375,0.7851136170387268,0.7337
7469,0.00048058563177603194,0.5623652696609497,0.801875,0.797594177722931,0.7299
7566,0.0004429571414402765,0.5722783589363098,0.79859375,0.7789998264312744,0.7342
7663,0.0004066059400127772,0.5578618288040161,0.80328125,0.7806614927291871,0.733
7760,0.00037157595285191425,0.5581519937515259,0.79953125,0.7762361484527588,0.7363
7857,0.0003379095088128469,0.5621708673238754,0.7978125,0.7744084371566773,0.7371
7954,0.0003056472890989933,0.5675504696369171,0.79703125,0.775508208656311,0.7349
8051,0.00027482827810447073,0.555952877998352,0.80921875,0.7778950979232788,0.7401
8148,0.00024548971630688836,0.5586974883079528,0.80265625,0.774788001537323,0.7358
8245,0.0002176670552674247,0.5595842200517654,0.8,0.775855548286438,0.7392
8342,0.00019139391479255796,0.5568505471944809,0.80578125,0.7771171794891357,0.739
8439,0.00016670204230921805,0.5259770059585571,0.820625,0.7732180513381958,0.7383
8536,0.00014362127450244654,0.5549926906824112,0.80375,0.7742489614486694,0.7391
8633,0.00012217950126192523,0.5423315185308456,0.80421875,0.7710685506820679,0.7378
8730,0.00010240263198093125,0.5343713510036469,0.81203125,0.7700581476211548,0.7366
8827,8.431456424844913e-05,0.5254165375232697,0.81234375,0.7724283321380615,0.7371
8924,6.793715497226604e-05,0.5265438252687454,0.81,0.7715656066894532,0.7401
9021,5.329019396794593e-05,0.5341780412197114,0.8078125,0.7721585777282715,0.7383
9118,4.039138004559745e-05,0.5187652802467346,0.81453125,0.7728987225532532,0.7375
9215,2.925629962332993e-05,0.5251847141981125,0.8159375,0.7712590496063232,0.7397
9312,1.9898407893239545e-05,0.5145283752679825,0.820625,0.7719630610466004,0.7393
9409,1.2329012562686092e-05,0.5329865515232086,0.8128125,0.772042649936676,0.7388
