step,lr,train_loss,train_acc,test_loss,test_acc
97,0.00029099999999999997,1.9185483193397521,0.30875,1.900827772140503,0.3173
194,0.0005819999999999999,1.72734699010849,0.37546875,1.6850102653503418,0.3963
291,0.000873,1.700185296535492,0.385,1.6472580406188966,0.4176
388,0.0011639999999999999,1.6211853289604188,0.40953125,1.583298797607422,0.4245
485,0.0014550000000000001,1.577450783252716,0.435625,1.5167418901443481,0.4512
582,0.001746,1.5096695232391357,0.46453125,1.472058557701111,0.4759
679,0.0020369999999999997,1.5472813153266907,0.435,1.4962716621398926,0.4585
776,0.0023279999999999998,1.4604399466514588,0.46765625,1.402587106513977,0.5013
873,0.0026190000000000002,1.4722787141799927,0.4640625,1.4448655000686645,0.48
970,0.0029100000000000003,1.2962138533592225,0.5321875,1.2748998907089233,0.5476
1067,0.0029995804094496126,1.3252583503723145,0.5278125,1.3061013061523437,0.5375
1164,0.0029974413565000656,1.2838612008094787,0.54453125,1.2686838680267334,0.5559
1261,0.0029934928544634418,1.2532499575614928,0.55359375,1.225843851661682,0.564
1358,0.0029877396745539024,1.2428289914131165,0.54828125,1.2164692338943481,0.5674
1455,0.0029801887686871868,1.1609130454063417,0.58375,1.172155216217041,0.5839
1552,0.0029708492610801924,1.1713924622535705,0.57671875,1.1496090301513673,0.5901
1649,0.0029597324372256286,1.236269438266754,0.56359375,1.230350728225708,0.5677
1746,0.002946851730255076,1.1021437621116639,0.606875,1.1095393733978272,0.6055
1843,0.002932222704706917,1.1177942776679992,0.6028125,1.1315787242889404,0.5954
1940,0.0029158630377187625,1.1032365083694458,0.61109375,1.1256470457077026,0.5984
2037,0.002897792497667095,1.0830547976493836,0.615625,1.1162826162338257,0.601
2134,0.002878032920279944,1.0372645020484925,0.62890625,1.0766663002967833,0.6278
2231,0.00285660818225145,1.0451559102535248,0.62609375,1.0727047869682311,0.6196
2328,0.002833544172390213,0.9885612201690673,0.65578125,1.0252588985443116,0.6436
2425,0.002808868760336274,0.993788777589798,0.64796875,1.019961017227173,0.6383
2522,0.0027826117628845398,0.9783284306526184,0.6525,1.0472688135147095,0.6341
2619,0.002754804907955349,0.9785364317893982,0.6503125,1.013418227005005,0.6482
2716,0.002725481796255698,0.9647647535800934,0.6634375,0.980778777885437,0.6567
