step,lr,train_loss,train_acc,test_loss,test_acc
97,0.00029099999999999997,1.9499940466880799,0.27140625,1.9241663661956787,0.2911
194,0.0005819999999999999,1.7931460404396058,0.350625,1.760405408859253,0.3725
291,0.000873,1.7243198490142821,0.378125,1.6967125915527344,0.384
388,0.0011639999999999999,1.648104259967804,0.39875,1.5957803672790527,0.432
485,0.0014550000000000001,1.637756450176239,0.39828125,1.5934805187225343,0.4212
582,0.001746,1.6314337134361268,0.41640625,1.5666429046630859,0.4451
679,0.0020369999999999997,1.5087050008773804,0.44921875,1.4524909610748291,0.4752
776,0.0023279999999999998,1.502326159477234,0.4471875,1.44517723197937,0.4744
873,0.0026190000000000002,1.5072576260566712,0.4603125,1.4730796459198,0.4664
970,0.0029100000000000003,1.373895673751831,0.508125,1.3534791894912719,0.5176
1067,0.0029995804094496126,1.3760310077667237,0.49640625,1.336668508529663,0.5145
1164,0.0029974413565000656,1.3129694032669068,0.52640625,1.2646106670379638,0.5501
1261,0.0029934928544634418,1.2634224438667296,0.5453125,1.2405349508285521,0.5561
1358,0.0029877396745539024,1.3246523571014404,0.524375,1.2762601247787475,0.5479
1455,0.0029801887686871868,1.2219361853599549,0.56515625,1.2117419616699219,0.568
1552,0.0029708492610801924,1.2108433032035828,0.565,1.1912549098968506,0.5769
1649,0.0029597324372256286,1.1804339170455933,0.57625,1.1544023164749146,0.5923
1746,0.002946851730255076,1.1474973773956298,0.59171875,1.1223559518814088,0.6009
1843,0.002932222704706917,1.1173893904685974,0.59546875,1.1379201248168946,0.5894
1940,0.0029158630377187625,1.1195526695251465,0.5984375,1.1254914024353027,0.5976
2037,0.002897792497667095,1.0893606889247893,0.61515625,1.1129554012298584,0.6073
2134,0.002878032920279944,1.0876249635219575,0.61546875,1.0839495686531067,0.6156
2231,0.00285660818225145,1.112853661775589,0.60578125,1.106310359764099,0.6049
2328,0.002833544172390213,1.0783570742607116,0.61421875,1.0738504262924193,0.6199
2425,0.002808868760336274,1.0296610617637634,0.62953125,1.0378311767578126,0.6311
2522,0.0027826117628845398,1.0431854820251465,0.6340625,1.0437979071617127,0.6314
2619,0.002754804907955349,1.0354476118087768,0.6259375,1.0579668430328368,0.6193
2716,0.002725481796255698,1.009844274520874,0.6346875,1.0172428800582887,0.6381
2813,0.0026946778606774776,0.99486900806427,0.6503125,1.0414558897018433,0.6371
2910,0.0026624303234817582,0.9753487610816955,0.6496875,1.0273945861816407,0.6295
3007,0.00262877815132088,0.9846159040927887,0.6603125,0.9971948738098144,0.6456
3104,0.002593762008152687,0.9607038271427154,0.66171875,1.0056732990264892,0.6482
3201,0.0025574242061038046,0.967540100812912,0.65296875,0.983854086303711,0.6517
3298,0.0025198086543413312,0.9516661059856415,0.66015625,0.9874861507415772,0.6514
3395,0.002480960806014734,0.9512804031372071,0.66390625,0.9693809267044068,0.6612
3492,0.0024409276033320573,0.8884768378734589,0.68640625,0.9540916376113892,0.6576
3589,0.0023997574208368066,0.8999773812294006,0.6809375,0.9536236459732056,0.6603
3686,0.002357500006954058,0.8940069282054901,0.68609375,0.9411948454856872,0.6687
3783,0.002314206423876426,0.9000034427642822,0.6796875,0.9407728133201599,0.666
3880,0.0022699289858625175,0.8785478973388672,0.68984375,0.9416525939941406,0.6643
3977,0.002224721196022453,0.8815882647037506,0.685,0.9249634679794312,0.6693
4074,0.0021786376816668096,0.877393695116043,0.69015625,0.9100502358436584,0.676
4171,0.0021317341282971396,0.8402739524841308,0.70359375,0.917390884590149,0.6798
4268,0.0020840672123178016,0.8266267395019531,0.7084375,0.8938266929626465,0.686
4365,0.002035694532550431,0.8538985073566436,0.70078125,0.9241489283561707,0.6738
4462,0.001986674540633795,0.80700208902359,0.71265625,0.8971183840751648,0.6851
4559,0.0019370664703931356,0.8192609488964081,0.715625,0.9113559310913086,0.6797
4656,0.0018869302662643534,0.7903211319446564,0.7253125,0.8773533332824707,0.6929
4753,0.0018363265108595126,0.837993825674057,0.70296875,0.8924948644638061,0.6854
4850,0.001785316351761203,0.8015168511867523,0.71421875,0.8946632066726684,0.6875
4947,0.0017339614276342128,0.7876856625080109,0.726875,0.8668107624053956,0.694
5044,0.0016823237937437935,0.7976984632015228,0.71515625,0.8801495686531067,0.6912
5141,0.001630465846970529,0.7771311807632446,0.7259375,0.8650827207565308,0.6912
5238,0.0015784502504124032,0.7836079919338226,0.72109375,0.8792831496238709,0.6928
5335,0.0015263398576651822,0.7675228357315064,0.730625,0.8531904895782471,0.7032
5432,0.0014741976368726093,0.7842044603824615,0.72546875,0.8779679629325867,0.6964
5529,0.001422086594638184,0.7509177994728088,0.73359375,0.861340055179596,0.6964
5626,0.0013700696998904633,0.7444179701805115,0.73640625,0.8421068172454834,0.706
