step,lr,train_mse,test_mse
50,0.00010245901639344262,0.5141791754961014,0.5115737743377685
100,0.00020491803278688525,0.3578422725200653,0.35697428607940673
150,0.00030737704918032784,0.26154063433408736,0.2652145891189575
200,0.0004098360655737705,0.20443684190511704,0.20748847579956053
250,0.0005122950819672131,0.17604226499795914,0.17728715419769286
300,0.0006147540983606557,0.16077580004930497,0.16406786441802979
350,0.0007172131147540984,0.14543529093265534,0.1479506959915161
400,0.000819672131147541,0.140148087143898,0.1428615083694458
450,0.0009221311475409836,0.13776340514421462,0.14150798988342286
500,0.000999984543714613,0.12859995573759078,0.13202651405334473
550,0.0009995247601443948,0.12225234031677246,0.12577895164489747
600,0.0009984269587898415,0.11641281485557556,0.11875406169891357
650,0.00099669254181726,0.11205658972263337,0.113921724319458
700,0.0009943237245099797,0.10993493616580963,0.11112412023544312
750,0.000991323532438884,0.10326085969805718,0.10584314489364624
800,0.0009876957975980011,0.09844903141260147,0.10122935009002686
850,0.0009834451535100915,0.09614074617624283,0.09895022058486938
900,0.0009785770293084816,0.09257246077060699,0.09623041915893554
950,0.0009730976428027077,0.0870557452738285,0.0901126217842102
1000,0.0009670139925368193,0.08793538331985473,0.0911120707988739
1050,0.0009603338488504935,0.08514182180166245,0.0872071475982666
1100,0.0009530657439543711,0.08074990630149842,0.08474958133697509
1150,0.0009452189610322938,0.07782523766160011,0.08101540088653564
1200,0.0009368035223843632,0.07565213099122048,0.08025768661499023
1250,0.0009278301766259607,0.07393599048256874,0.07661814403533936
1300,0.0009183103849590839,0.07118241026997567,0.07380794858932495
1350,0.0009082563065335312,0.07201997756958008,0.07458489489555359
1400,0.0008976807829166331,0.0690955600142479,0.0716405987739563
1450,0.0008865973216913656,0.0661536805331707,0.06952994012832642
1500,0.000875020079203796,0.06472158260643482,0.06899740743637085
1550,0.0008629638424818955,0.06411970384418965,0.06674180221557617
1600,0.0008504440103488143,0.06264326348900795,0.06472220063209534
1650,0.000837476573754742,0.06017694048583508,0.06283931827545167
1700,0.0008240780953524726,0.059095462784171104,0.0613220055103302
1750,0.0008102656883427632,0.05801167763769627,0.06113929033279419
1800,0.000796056994616507,0.05793432146310806,0.05944137692451477
1850,0.0007814701622216341,0.05669156022369862,0.05905354595184326
1900,0.000766523822183526,0.05422612674534321,0.05760224747657776
1950,0.0007512370647085469,0.052637961506843564,0.05602096509933472
2000,0.000735629414801085,0.051779475659132004,0.054367819786071775
2050,0.0007197208073252494,0.051486462131142614,0.05420320224761963
2100,0.0007035315615430735,0.04918503664433956,0.051635648250579834
2150,0.0006870823551617467,0.04873210951685905,0.051664544582366946
2200,0.0006703941979230209,0.04785590372979641,0.04942885327339172
2250,0.0006534884047685281,0.04526782140135765,0.04784701228141785
2300,0.0006363865686152794,0.04608489066362381,0.04852735304832458
2350,0.0006191105327761216,0.04415117986500263,0.046834866285324094
2400,0.0006016823630603753,0.043221215456724166,0.046069021463394165
2450,0.000584124319590289,0.04262193739414215,0.04439560401439667
2500,0.000566458828369308,0.04111594587564468,0.044479695796966555
2550,0.0005487084526384713,0.04096717476844788,0.043369566559791566
2600,0.0005308958640575214,0.0400319105386734,0.04174052393436432
2650,0.0005130438137475362,0.03867088615894318,0.041070061564445495
2700,0.0004951751032320709,0.037785517647862435,0.040233477711677554
2750,0.00047731255531392025,0.037052412778139115,0.040082969069480896
2800,0.0004594789849247047,0.03649805761873722,0.03932808363437652
