step,lr,train_mse,test_mse
50,0.00010245901639344262,0.542404146194458,0.5458072376251221
100,0.00020491803278688525,0.37344033539295196,0.37535484313964845
150,0.00030737704918032784,0.2787401038408279,0.2819675922393799
200,0.0004098360655737705,0.21703463286161423,0.22109912490844727
250,0.0005122950819672131,0.1843715164065361,0.18783306980133058
300,0.0006147540983606557,0.16699470221996307,0.16806207990646363
350,0.0007172131147540984,0.15455270528793336,0.15543781089782716
400,0.000819672131147541,0.14527472019195556,0.14819589042663575
450,0.0009221311475409836,0.13971242040395737,0.1424449634552002
500,0.000999984543714613,0.13502824768424035,0.13990650272369384
550,0.0009995247601443948,0.12399940177798272,0.1270407781600952
600,0.0009984269587898415,0.12274786025285721,0.12526424551010132
650,0.00099669254181726,0.11225797861814499,0.11516214370727539
700,0.0009943237245099797,0.10568636372685432,0.1088486795425415
750,0.000991323532438884,0.10301627665758133,0.10419345998764037
800,0.0009876957975980011,0.10023554012179375,0.10373482179641724
850,0.0009834451535100915,0.09791496232151985,0.09845142269134521
900,0.0009785770293084816,0.09051799714565277,0.09341454243659973
950,0.0009730976428027077,0.09174284681677819,0.09426264333724975
1000,0.0009670139925368193,0.08711284950375557,0.08837541580200195
1050,0.0009603338488504935,0.08436083123087883,0.08784580540657043
1100,0.0009530657439543711,0.08286025419831276,0.08558031177520752
1150,0.0009452189610322938,0.07909704238176346,0.08145346713066101
1200,0.0009368035223843632,0.07603298753499985,0.07918412232398987
1250,0.0009278301766259607,0.0749407485127449,0.07709418630599976
1300,0.0009183103849590839,0.07337821319699288,0.07582088994979859
1350,0.0009082563065335312,0.07147874131798744,0.07367055630683898
1400,0.0008976807829166331,0.06801463529467583,0.07141316747665405
1450,0.0008865973216913656,0.06955985933542251,0.07171502256393433
1500,0.000875020079203796,0.06636910073459149,0.06887357878684998
1550,0.0008629638424818955,0.06496724054217339,0.067902006149292
1600,0.0008504440103488143,0.0629985773563385,0.065714759349823
1650,0.000837476573754742,0.06245726652443409,0.06473573279380798
1700,0.0008240780953524726,0.06067710161209106,0.06354748940467835
1750,0.0008102656883427632,0.059326876029372214,0.06208021140098572
1800,0.000796056994616507,0.05782986514270306,0.0603293285369873
1850,0.0007814701622216341,0.056924208775162695,0.05954081296920776
1900,0.000766523822183526,0.055914812907576564,0.058446497917175294
1950,0.0007512370647085469,0.05316171981394291,0.05586217045783996
2000,0.000735629414801085,0.05273619465529919,0.056648166656494144
2050,0.0007197208073252494,0.052023274376988414,0.05488595485687256
2100,0.0007035315615430735,0.0509982268512249,0.053808915376663206
2150,0.0006870823551617467,0.048762046694755555,0.051151960372924805
2200,0.0006703941979230209,0.048597966134548184,0.05031821703910828
2250,0.0006534884047685281,0.04690139070153236,0.049985911846160885
2300,0.0006363865686152794,0.04610856793820858,0.048331882953643795
2350,0.0006191105327761216,0.04559882067143917,0.04912732195854187
2400,0.0006016823630603753,0.04487313963472843,0.047593044519424435
2450,0.000584124319590289,0.04423959583044052,0.04668243324756622
2500,0.000566458828369308,0.04256463170051575,0.04523541963100433
2550,0.0005487084526384713,0.04060930617153644,0.04429581618309021
2600,0.0005308958640575214,0.04128585584461689,0.04429783022403717
2650,0.0005130438137475362,0.039378993585705756,0.042739646673202514
2700,0.0004951751032320709,0.03953119844198227,0.04279702115058899
2750,0.00047731255531392025,0.038829488307237627,0.04131171333789825
2800,0.0004594789849247047,0.038122219443321226,0.040739601731300354
2850,0.00044169716998450814,0.037614082396030424,0.04037779343128205
2900,0.00042398982230878936,0.036750532165169714,0.039265804290771485
2950,0.0004063795585997261,0.03589426942169666,0.038686083793640136
3000,0.00038888887155904146,0.03507750183343887,0.03724083065986633
3050,0.0003715401011592102,0.034511381015181544,0.03716048741340637
3100,0.00035435540610973914,0.034035366997122764,0.03633465385437012
3150,0.0003373567355549646,0.033746468722820284,0.03588791680335999
3200,0.00032056580103951714,0.032581253349781035,0.03517186856269836
3250,0.0003040040487772609,0.032452108040452,0.03482668793201447
3300,0.0002876926322591259,0.031817942336201666,0.03411851382255554
3350,0.0002716523852348209,0.03157268919050694,0.03388662195205688
3400,0.00025590379510293627,0.030889241322875023,0.03337279772758484
3450,0.0002404669767434216,0.030374155081808567,0.03256994080543518
3500,0.00022536164682586545,0.02982250604778528,0.032248733282089236
3550,0.00021060709862638627,0.029609861224889754,0.03194769155979157
3600,0.00019622217738530528,0.029036815166473388,0.03143894565105438
3650,0.0001822252562370698,0.028595506288111208,0.031857751250267026
3700,0.00016863421274317654,0.02825265910476446,0.03060308241844177
3750,0.0001554664060580628,0.02788808073848486,0.03017487168312073
3800,0.00014273865475713504,0.027227314598858358,0.030359485864639282
3850,0.0001304672153552502,0.027233101427555084,0.030009397387504577
3900,0.00011866776154308867,0.02684641633182764,0.029319546818733215
3950,0.00010735536416794018,0.026658588722348213,0.029150485634803772
4000,9.654447198447042e-05,0.026307693384587764,0.028933224678039552
4050,8.624889320005574e-05,0.026061836704611777,0.028347884058952333
4100,7.648177783825561e-05,0.0260846047103405,0.028087023258209227
4150,6.725560094295091e-05,0.025611668676137924,0.028087544798851012
4200,5.858214664459999e-05,0.02543501153588295,0.02771379041671753
4250,5.0472493108962626e-05,0.025229679085314274,0.027670636534690856
4300,4.293699838751758e-05,0.025008218362927437,0.027411358952522277
