step,lr,train_mse,test_mse
50,0.00010245901639344262,0.6530201089382172,0.6604273662567138
100,0.00020491803278688525,0.42775618433952334,0.4268305721282959
150,0.00030737704918032784,0.34475819051265716,0.34561618423461915
200,0.0004098360655737705,0.28556015878915786,0.2908916015625
250,0.0005122950819672131,0.24240268170833587,0.2457866153717041
300,0.0006147540983606557,0.21559568375349045,0.2213014554977417
350,0.0007172131147540984,0.19439537018537523,0.19916573715209962
400,0.000819672131147541,0.18055526435375213,0.18384689474105834
450,0.0009221311475409836,0.16820327401161195,0.17225813484191896
500,0.000999984543714613,0.16120510071516037,0.1655442543029785
550,0.0009995247601443948,0.15020934164524077,0.154775071144104
600,0.0009984269587898415,0.13628227546811103,0.13911448669433593
650,0.00099669254181726,0.13175344482064247,0.13412749195098878
700,0.0009943237245099797,0.1260942681133747,0.1301947798728943
750,0.000991323532438884,0.12062889009714127,0.12378785085678101
800,0.0009876957975980011,0.11736282721161842,0.1197874264717102
850,0.0009834451535100915,0.11351213797926903,0.11583544397354126
900,0.0009785770293084816,0.10675238251686096,0.11020638227462769
950,0.0009730976428027077,0.1086387301981449,0.11082447957992554
1000,0.0009670139925368193,0.10446729943156242,0.10793800687789917
1050,0.0009603338488504935,0.10043471112847328,0.1048515706062317
1100,0.0009530657439543711,0.09765818148851395,0.1003211064338684
1150,0.0009452189610322938,0.09618080481886863,0.10006152296066284
1200,0.0009368035223843632,0.09602375999093056,0.09818578577041626
1250,0.0009278301766259607,0.09020373493432998,0.09407317733764649
1300,0.0009183103849590839,0.09035480812191964,0.09305208492279053
1350,0.0009082563065335312,0.08844568833708763,0.09084379196166992
1400,0.0008976807829166331,0.08749641478061676,0.08947480487823486
1450,0.0008865973216913656,0.0852009603381157,0.08792623543739318
1500,0.000875020079203796,0.087368443608284,0.0898625876903534
1550,0.0008629638424818955,0.08221116691827773,0.08535147309303284
1600,0.0008504440103488143,0.08104673087596893,0.08409371399879456
1650,0.000837476573754742,0.07841349631547928,0.08138682556152343
1700,0.0008240780953524726,0.07656672701239586,0.08030514097213745
1750,0.0008102656883427632,0.07645637854933739,0.07965200567245484
1800,0.000796056994616507,0.0782327951490879,0.08026437616348267
1850,0.0007814701622216341,0.07438338741660118,0.07705124855041504
1900,0.000766523822183526,0.07198762819170952,0.07591242218017578
1950,0.0007512370647085469,0.07246004700660706,0.07448217177391052
2000,0.000735629414801085,0.06978455975651741,0.07176522970199585
2050,0.0007197208073252494,0.06896134182810783,0.07106457138061524
2100,0.0007035315615430735,0.06823151543736458,0.07210089349746704
2150,0.0006870823551617467,0.06767686203122139,0.07001006889343261
2200,0.0006703941979230209,0.06743388146162033,0.06997311854362488
2250,0.0006534884047685281,0.06474544018507004,0.06773223209381103
2300,0.0006363865686152794,0.063377356082201,0.06622967410087585
2350,0.0006191105327761216,0.06265892826020718,0.066840252161026
2400,0.0006016823630603753,0.06327024020254612,0.06576092076301575
2450,0.000584124319590289,0.06058048851788044,0.06412777090072631
2500,0.000566458828369308,0.060683708637952805,0.06368752026557922
2550,0.0005487084526384713,0.05826929859817028,0.061650025606155394
2600,0.0005308958640575214,0.05777966782450676,0.061196829795837404
2650,0.0005130438137475362,0.056538703367114064,0.060287375450134274
2700,0.0004951751032320709,0.05771812476217747,0.060080989599227905
2750,0.00047731255531392025,0.05586241461336613,0.05886792969703674
2800,0.0004594789849247047,0.05578096784651279,0.05788276171684265
2850,0.00044169716998450814,0.053205522000789644,0.0567137508392334
2900,0.00042398982230878936,0.05371860027313233,0.056899976253509524
2950,0.0004063795585997261,0.0533985435962677,0.05700207424163818
3000,0.00038888887155904146,0.05145882621407509,0.054663611173629764
