step,lr,train_mse,test_mse
50,0.00010245901639344262,0.6630288684368133,0.6573181667327881
100,0.00020491803278688525,0.44195620715618134,0.4356613960266113
150,0.00030737704918032784,0.35173928081989286,0.35495414161682126
200,0.0004098360655737705,0.28486834824085233,0.2925694522857666
250,0.0005122950819672131,0.24453295171260833,0.24922660732269286
300,0.0006147540983606557,0.22785659104585648,0.23087816715240478
350,0.0007172131147540984,0.20251626908779144,0.20622385120391845
400,0.000819672131147541,0.18541049242019653,0.19150031328201295
450,0.0009221311475409836,0.1719447085261345,0.17485328102111816
500,0.000999984543714613,0.16461197912693024,0.16493461322784425
550,0.0009995247601443948,0.14746776312589646,0.1506432523727417
600,0.0009984269587898415,0.14077855944633483,0.143067889213562
650,0.00099669254181726,0.13665947318077087,0.13989321613311767
700,0.0009943237245099797,0.1268683534860611,0.12987400913238525
750,0.000991323532438884,0.12717106938362122,0.13208738470077513
800,0.0009876957975980011,0.12020631566643715,0.12113670492172242
850,0.0009834451535100915,0.11696003958582878,0.11959394645690918
900,0.0009785770293084816,0.11151678577065467,0.11436294317245484
950,0.0009730976428027077,0.10826409325003623,0.11068981552124023
1000,0.0009670139925368193,0.10247957840561867,0.10510261487960816
1050,0.0009603338488504935,0.1020101922750473,0.10402655029296876
1100,0.0009530657439543711,0.10176838859915734,0.10480760288238525
1150,0.0009452189610322938,0.09588631361722946,0.09848435711860656
1200,0.0009368035223843632,0.09444442972540855,0.09730575609207154
1250,0.0009278301766259607,0.09476110130548478,0.09821590042114257
1300,0.0009183103849590839,0.0924516399204731,0.09496703171730042
1350,0.0009082563065335312,0.08928344190120698,0.09252529764175416
1400,0.0008976807829166331,0.08874990075826644,0.09123967599868775
1450,0.0008865973216913656,0.08731396093964577,0.08958774518966675
1500,0.000875020079203796,0.08301245436072349,0.08516474843025207
1550,0.0008629638424818955,0.08392013832926751,0.08607168817520142
1600,0.0008504440103488143,0.0809037896990776,0.08301123476028442
1650,0.000837476573754742,0.07831091836094856,0.08109473991394044
1700,0.0008240780953524726,0.07868457555770875,0.07999832773208618
1750,0.0008102656883427632,0.07826669365167618,0.08147919631004333
1800,0.000796056994616507,0.07755241766571999,0.07877499794960022
1850,0.0007814701622216341,0.07524598017334938,0.07791011905670166
1900,0.000766523822183526,0.07420301169157029,0.07743288135528564
1950,0.0007512370647085469,0.07373738452792168,0.07507402467727661
2000,0.000735629414801085,0.07116699501872063,0.07359896278381348
2050,0.0007197208073252494,0.07040323451161384,0.07390144109725952
2100,0.0007035315615430735,0.07042261034250259,0.0726608338356018
2150,0.0006870823551617467,0.06877767696976661,0.07129134798049927
2200,0.0006703941979230209,0.06721965022385121,0.07018162870407105
2250,0.0006534884047685281,0.0651711668074131,0.0677254798412323
2300,0.0006363865686152794,0.0654841659963131,0.06769143772125244
2350,0.0006191105327761216,0.06515776880085468,0.06832941150665284
2400,0.0006016823630603753,0.06458677619695663,0.06519248485565185
2450,0.000584124319590289,0.061689709722995756,0.063544686794281
2500,0.000566458828369308,0.06180412106215954,0.0639010100364685
2550,0.0005487084526384713,0.06090229995548725,0.06377163219451905
2600,0.0005308958640575214,0.061148827001452445,0.06310509824752808
2650,0.0005130438137475362,0.0589256252348423,0.06086364769935608
2700,0.0004951751032320709,0.058940871134400365,0.061664419412612914
2750,0.00047731255531392025,0.056637121513485905,0.05970230078697204
2800,0.0004594789849247047,0.057220327779650686,0.06006459999084473
2850,0.00044169716998450814,0.05617837123572826,0.0587498893737793
2900,0.00042398982230878936,0.05565086908638477,0.057487276077270506
2950,0.0004063795585997261,0.05502745598554611,0.058584365844726566
3000,0.00038888887155904146,0.054258014410734176,0.056361459970474245
3050,0.0003715401011592102,0.05356612332165241,0.055396448135375975
3100,0.00035435540610973914,0.051980123966932294,0.05431766700744629
3150,0.0003373567355549646,0.052692644819617274,0.05430214810371399
3200,0.00032056580103951714,0.05179341465234757,0.05364628481864929
3250,0.0003040040487772609,0.051635652333498004,0.053559436082839966
3300,0.0002876926322591259,0.05038106441497803,0.05261553907394409
3350,0.0002716523852348209,0.049823939204216,0.052057801961898804
3400,0.00025590379510293627,0.04893098518252373,0.05130028009414673
3450,0.0002404669767434216,0.04907443888485432,0.05073860597610474
3500,0.00022536164682586545,0.048682057783007625,0.050267038583755495
3550,0.00021060709862638627,0.047360416352748874,0.05014752864837647
3600,0.00019622217738530528,0.04670903846621513,0.04902788162231445
3650,0.0001822252562370698,0.04624766618013382,0.049019185066223145
3700,0.00016863421274317654,0.04548794090747833,0.048121798753738405
3750,0.0001554664060580628,0.04662286221981048,0.048226540327072145
3800,0.00014273865475713504,0.04531937144696713,0.047808581352233884
3850,0.0001304672153552502,0.045634302869439126,0.04704478919506073
3900,0.00011866776154308867,0.043960721492767335,0.04681088256835937
3950,0.00010735536416794018,0.044631252810359,0.046843051195144654
4000,9.654447198447042e-05,0.04429304212331772,0.046448102116584775
4050,8.624889320005574e-05,0.043757576942443845,0.04574814128875732
4100,7.648177783825561e-05,0.04361367233097553,0.04566830563545227
4150,6.725560094295091e-05,0.04381862781941891,0.04558576869964599
4200,5.858214664459999e-05,0.04280334204435349,0.044918216466903686
4250,5.0472493108962626e-05,0.0432792641967535,0.04491185593605042
4300,4.293699838751758e-05,0.042980355843901634,0.04472931706905365
4350,3.598528718764604e-05,0.042674963176250455,0.04451421868801117
4400,2.962623857947805e-05,0.04199592709541321,0.04424919998645783
4450,2.386797465510443e-05,0.041638130992650985,0.04404137790203094
4500,1.871785015463767e-05,0.041805522441864015,0.04400776672363281
4550,1.4182443072373596e-05,0.041992850378155706,0.04387979364395141
4600,1.026754625505083e-05,0.04128720626235008,0.04375618886947632
4650,6.978160002939882e-06,0.041943389028310775,0.04377904176712036
4700,4.318485683211859e-06,0.0417452497035265,0.04370294380187988
4750,2.291920363743927e-06,0.041220830902457234,0.04366199946403503
4800,9.010524742157356e-07,0.042200186476111415,0.04366077148914337
4850,1.4765850003906068e-07,0.042224336713552475,0.04364611077308655
4883,1.2773854846104272e-10,0.04148095980286598,0.04364557147026062
